Competiton;City;Year;Day #;Race #;Distance;Gender (race);Solo/ Relay;Repechage;Race type;Heat #;# of skaters;Penalty;First name;Last name;Gender (fallen);Helmet #;Country;Fall / Out of track;Lap #;Turn #;Place of fall;Solo/ Group;Reason of fall;First impact;Second impact;Mattress impact;Head impact;Timing video;Impact speed mean;Impact speed m1;Impact speed m2;Impact speed m3;Not displayed;Comments
World Cup;Montreal;2023;3;168;500m;Men;Solo;Yes;Semifinals;1;5;No;Maxime;Laoun;Man;;Canada;Fall;;2;Turn;Solo;Sliding;Flank;None;Yes;None;;#DIV/0!;;;;;J170
World Cup;Montreal;2023;3;174;3000m;Women;Relay;No;Final B;None;3;Yes;Elisa;Confortola;Woman;;Italy;Fall;;1;Turn entrance;Group;Relay push;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;J175
World Cup;Montreal;2023;3;175;5000m;Men;Relay;No;Final B;None;3;No;No data;No data;Man;;Belgium;Fall;;1;End of turn;Solo;Sliding;Butt;None;Yes;None;;#DIV/0!;;;;;J176
World Cup;Montreal;2023;3;181;500m;Men;Solo;No;Quarterfinals;2;4;Yes;Thomas;Nadalini;Man;;Italy;Fall;;2;Turn;Solo;Sliding;Butt;None;Yes;None;;#DIV/0!;;;;;J184
World Cup;Montreal;2023;3;181;500m;Men;Solo;No;Quarterfinals;2;4;Yes;Mersaid;Zhaxybayev;Man;;Kazakhstan;Fall;;2;Turn;Group;Opponent fall;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;J184
World Cup;Montreal;2023;3;182;500m;Men;Solo;No;Quarterfinals;3;5;Yes;Yi Ra;Seo;Man;;Korea;Fall;;2;End of turn;Solo;Sliding;Knee;None;Yes;Direct impact;;#DIV/0!;;;;;J185 Avant tete dans matelas
World Cup;Montreal;2023;3;192;500m;Women;Solo;No;Semifinals;1;5;No;Michelle;Velzeboer;Woman;;The Netherlands;Fall;;2;Straight line;Group;Skates contact;Butt;None;Yes;No data;;#DIV/0!;;;;;J196
World Cup;Montreal;2023;3;192;500m;Women;Solo;No;Semifinals;1;5;No;Ye;Wang;Woman;;China;Fall;;2;Turn entrance;Group;Skates contact;Flank;None;Yes;None;;#DIV/0!;;;;;J196
World Cup;Montreal;2023;3;193;500m;Women;Solo;No;Semifinals;2;5;Yes;Rikki;Doak;Woman;;Canada;Fall;;2;Turn;Group;Opponent contact;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;J197
World Cup;Montreal;2023;3;197;1000m;Women;Solo;No;Semifinals;2;5;Yes;Maja Dora;Somodi;Woman;;Hungary;Fall;;1;Turn entrance;Group;Opponent contact;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;J200
World Cup;Montreal;2023;3;197;1000m;Women;Solo;No;Semifinals;2;5;Yes;Corinne;Stoddard;Woman;;USA;Fall;;1;Turn entrance;Group;Opponent contact;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;J200
World Cup;Montreal;2023;3;200;500m;Women;Solo;No;Final B;None;4;Yes;Xinran;Wang;Woman;;China;Fall;;2;Turn;Group;Opponent contact;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;J204
World Cup;Montreal;2023;3;200;500m;Women;Solo;No;Final B;None;4;Yes;Michelle;Velzeboer;Woman;;The Netherlands;Fall;;2;Turn;Group;Opponent fall;Hip + elbow;None;Yes;None;;29,11;28,48;30,89;27,97;;J204
World Cup;Montreal;2023;3;148;500m;Men;Solo;Yes;Quarterfinals;1;4;Yes;Rostyslav;Leontenko;Man;;Ukraine;Fall;;1;End of turn;Solo;Sliding;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;L157
World Cup;Montreal;2023;3;151;500m;Men;Solo;Yes;Quarterfinals;4;5;Yes;;;Man;;UK;Fall;;1;Turn;Solo;Cone;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;L161
World Cup;Montreal;2023;3;151;500m;Men;Solo;Yes;Quarterfinals;4;5;Yes;Ivan;Donchev;Man;;Bulgaria;Fall;;1;End of turn;Group;Opponent contact;Butt;None;Yes;None;;#DIV/0!;;;;;L161
World Cup;Montreal;2023;3;152;500m;Men;Solo;Yes;Quarterfinals;5;5;No;Itzhak;De Laat;Man;;The Netherlands;Fall;;1;End of turn;Solo;Cone;Hip;None;Yes;None;;#DIV/0!;;;;;L162
World Cup;Montreal;2023;3;156;1000m;Women;Solo;Yes;Quarterfinals;1;6;Yes;Petra;Vankova;Woman;;Czech Republic;Fall;;2;End of turn;Solo;Sliding;Hip + elbow;None;Yes;Direct impact;;#DIV/0!;;;;;L165
World Cup;Montreal;2023;3;156;1000m;Women;Solo;Yes;Quarterfinals;1;6;Yes;Cloe;Ollivier;Woman;;France;Fall;;2;End of turn;Group;Opponent fall;Knee;Hip;Yes;None;;#DIV/0!;;;;;L165
World Cup;Montreal;2023;3;162;1000m;Men;Solo;Yes;Quarterfinals;3;6;Yes;Metehan;Atan;Man;;Turkiye;Fall;;2;Turn entrance;Group;Opponent contact;Butt;None;Yes;None;;#DIV/0!;;;;;L170
World Cup;Montreal;2023;3;166;500m;Women;Solo;Yes;Semifinals;1;4;No;Moemi;Kikuchi;Woman;;Japan;Fall;;None;Start;Group;Opponent contact;Hip + elbow;None;No;None;;#DIV/0!;;;;;L173
World Cup;Montreal;2023;3;168;500m;Men;Solo;Yes;Semifinals;1;5;No;Ivan;Donchev;Man;;Bulgaria;Fall;;1;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;L176
World Cup;Montreal;2023;3;168;500m;Men;Solo;Yes;Semifinals;1;5;No;Martin;Kolenc;Man;;Croatia;Fall;;1;Turn;Solo;Sliding;Hip;None;Yes;None;;#DIV/0!;;;;;L176
World Cup;Montreal;2023;3;170;1000m;Women;Solo;Yes;Semifinals;1;6;Yes;Cloe;Ollivier;Woman;;France;Fall;;2;Turn entrance;Group;Opponent contact;Butt;None;Yes;Direct impact;;27,04;29,09;25,38;26,64;;L178
World Cup;Montreal;2023;3;170;1000m;Women;Solo;Yes;Semifinals;1;6;Yes;Yara;Van Kerkhof;Woman;;The Netherlands;Fall;;2;Turn entrance;Group;Opponent contact;Back;None;Yes;Indirect impact;;#DIV/0!;;;;;L178
World Cup;Montreal;2023;3;177;500m;Women;Solo;No;Quarterfinals;2;5;No;Kamila;Stormowska;Woman;;Poland;Fall;;1;End of turn;Solo;Sliding;Butt;None;Yes;None;;#DIV/0!;;;;;L184
World Cup;Montreal;2023;3;178;500m;Women;Solo;No;Quarterfinals;3;5;No;Jiyun;Park;Woman;;Korea;Fall;;1;Start;Group;Opponent contact;Butt;None;Yes;None;;#DIV/0!;;;;;L185
World Cup;Montreal;2023;3;187;1000m;Women;Solo;No;Quarterfinals;4;5;Yes;Gloria;Ioriatti;Woman;44;Italy;Fall;;2;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;;#DIV/0!;;;;;L198
World Cup;Montreal;2023;3;187;1000m;Women;Solo;No;Quarterfinals;4;5;Yes;Elisa;Confortola;Woman;34;Italy;Fall;;2;Turn;Group;Opponent contact;Hip;None;Yes;None;;#DIV/0!;;;;;L198
World Cup;Montreal;2023;3;187;1000m;Women;Solo;No;Quarterfinals;4;5;Yes;Ami;Hirai;Woman;;Japan;Fall;;2;Turn;Group;Opponent fall;Flank;Elbow;Yes;Indirect impact;;#DIV/0!;;;;;L198
World Cup;Montreal;2023;3;189;1000m;Men;Solo;No;Quarterfinals;2;6;No;Niall;Treacy;Man;;UK;Fall;;2;Turn;Group;Opponent contact;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;L201
World Cup;Montreal;2023;3;190;1000m;Men;Solo;No;Quarterfinals;3;6;No;Theo;Collins;Man;;UK;Fall;;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;L202
World Cup;Montreal;2023;3;207;1000m;Men;Solo;No;Final A;None;5;Yes;Ji Won;Park;Man;;Korea;Fall;;2;Turn;Group;Opponent contact;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;L222
World Cup;Montreal;2023;3;207;1000m;Men;Solo;No;Final A;None;5;Yes;Daeheon;Hwang;Man;;Korea;Fall;;2;Turn;Group;Opponent contact;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;L222
World Cup;Montreal;2023;3;208;3000m;Women;Relay;No;Final A;None;4;No;Kim;Gilli;Woman;;Korea;Fall;;2;End of turn;Solo;Stumbles;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;L223
World Cup;Montreal;2023;3;209;5000m;Men;Relay;No;Final A;None;4;No;No data;No data;Man;;China;Fall;;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;L224
World Cup;Montreal;2023;3;209;5000m;Men;Relay;No;Final A;None;4;No;No data;No data;Man;;Japan;Fall;;2;End of turn;Solo;Stumbles;Butt;None;Yes;None;;#DIV/0!;;;;;L224
World Cup;Montreal;2023;1;7;500m;Men;Solo;No;Preliminaries;7;5;No;Tsz Fung;Kwok;Man;;Hong Kong;Fall;;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;J7
World Cup;Montreal;2023;1;9;500m;Men;Solo;No;Preliminaries;9;5;Yes;Murat;Tahtaci;Man;;Turkiye;Fall;;2;Turn entrance;;;;;Yes;Direct impact;;#DIV/0!;;;;;J9
World Cup;Montreal;2023;1;16;500m;Women;Solo;No;Heats;4;5;No;Chiara;Betti;Woman;;Italy;Fall;;2;Turn;Solo;Stumbles;knee;Shin;Yes;Indirect impact;;#DIV/0!;;;;;J16
World Cup;Montreal;2023;1;19;500m;Women;Solo;No;Heats;7;5;No;Malika;Yermek;Woman;;Kazakhstan;Fall;;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;J19
World Cup;Montreal;2023;1;34;1500m;Men;Solo;No;Quarterfinals;1;6;Yes;William;Dandjinou;Man;;Canada;Fall;;2;Turn;Group;Opponent fall;Hip;None;Yes;None;;#DIV/0!;;;;;J34
World Cup;Montreal;2023;1;34;1500m;Men;Solo;No;Quarterfinals;1;6;Yes;Andrew;Heo;Man;;USA;Fall;;2;Turn;Group;Opponent contact;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;J34
World Cup;Montreal;2023;1;37;1500m;Men;Solo;No;Quarterfinals;4;7;Yes;Ji Won;Park;Man;1;Korea;Fall;;2;End of turn;Group;Opponent contact;Shin;None;Yes;Direct impact;;#DIV/0!;;;;;J37
World Cup;Montreal;2023;1;37;1500m;Men;Solo;No;Quarterfinals;4;7;Yes;Gun Woo;Kim;Man;126;Korea;Fall;;2;Turn;Group;Opponent contact;Knee;Butt;Yes;Direct impact;;#DIV/0!;;;;;J37
World Cup;Montreal;2023;1;55;1000m;Men;Solo;No;Preliminaries;10;5;No;Sungwoo;Jang;Man;;Korea;Out of track;;1;Turn;Group;Opponent contact;Hip;Knee;Yes;None;;#DIV/0!;;;;;J9
World Cup;Montreal;2023;1;72;1000m;Men;Solo;No;Heats;7;5;No;Mattia;Antonioli;Man;;Italy;Fall;;1;End of turn;Solo;Cone;Hip + elbow;Abdomen;Yes;Direct impact;;#DIV/0!;;;;;J26
World Cup;Montreal;2023;1;75;1500m;Women;Solo;No;Quarterfinals;3;6;Yes;Petra;Vankova;Woman;;Czech Republic;Fall;;2;End of turn;Solo;Sliding;Hip;None;Yes;Indirect impact;;#DIV/0!;;;;;J30
World Cup;Montreal;2023;1;80;1500m;Men;Solo;No;Heats;2;7;Yes;Zhanshuo;Lou;Man;;Hong Kong;Fall;;2;Turn;Group;Opponent contact;Flank;None;Yes;None;;#DIV/0!;;;;;J35
World Cup;Montreal;2023;1;87;3000m;Women;Relay;No;Quarterfinals;1;4;Yes;No data;No data;Woman;;Ukraine;Fall;;1;End of turn;Solo;Cone;Knee;hip;Yes;None;;#DIV/0!;;;;;J42
World Cup;Montreal;2023;1;2;500m;Men;Solo;No;Preliminaries;2;5;No;Lucas Henry;Koo;Man;;Brazil;Fall;;1;Turn;Solo;Cone;Hip;None;Yes;Direct impact;;#DIV/0!;;;;;L2
World Cup;Montreal;2023;1;5;500m;Men;Solo;No;Preliminaries;5;5;Yes;Ward;Petre;Man;;Belgium;Fall;;1;Turn;Group;Opponent contact;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;L5
World Cup;Montreal;2023;1;11;500m;Men;Solo;No;Preliminaries;11;5;No;Westley;Yates;Man;;UK;Fall;;1;End of turn;Solo;Stumbles;Butt;Flank;Yes;Direct impact;;#DIV/0!;;;;;L11
World Cup;Montreal;2023;1;14;500m;Women;Solo;No;Heats;2;5;No;Sara Luca;Bacskai;Woman;;Hungary;Fall;;1;Start;;;Knee;Abdomen;Yes;None;;#DIV/0!;;;;;L14
World Cup;Montreal;2023;1;35;1500m;Men;Solo;No;Quarterfinals;2;6;No;Etienne;Bastier;Man;;France;Fall;;1;End of turn;Group;Opponent contact;Flank;None;Yes;None;;#DIV/0!;;;;;L37
World Cup;Montreal;2023;1;39;1500m;Men;Solo;No;Quarterfinals;6;6;No;Peter;Riches;Man;;UK;Fall;;1;Turn;Group;Opponent contact;Hip;None;Yes;None;;#DIV/0!;;;;;L41
World Cup;Montreal;2023;1;42;2000m;Mixed;Relay;No;Quarterfinals;1;4;Yes;No data;No data;No data;;France;Fall;;2;Turn;Group;Blocked/pushed;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;L44
World Cup;Montreal;2023;1;42;2000m;Mixed;Relay;No;Quarterfinals;1;4;Yes;No data;No data;No data;;Poland;Fall;;2;Turn;Group;Opponent fall;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;L44
World Cup;Montreal;2023;1;44;2000m;Mixed;Relay;No;Quarterfinals;3;4;No;William;Dandjinou;Man;;Canada;Fall;;2;End of turn;Solo;No data;No data;DnS;Yes;No data;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;45;2000m;Mixed;Relay;No;Quarterfinals;4;4;Yes;Stijn;Desmet;Man;;Belgium;Fall;;2;End of turn;Group;Opponent fall;Knee;None;Yes;Direct impact;;#DIV/0!;;;;;L47
World Cup;Montreal;2023;1;45;2000m;Mixed;Relay;No;Quarterfinals;4;4;Yes;No data;No data;No data;;Kazakhstan;Fall;;2;End of turn;Solo;Sliding;Hip;None;Yes;None;;#DIV/0!;;;;;L47
World Cup;Montreal;2023;1;80;1500m;Men;Solo;No;Quarterfinals;2;7;Yes;Adil;Galiakhmetov;Man;;Kazakhstan;Fall;;1;End of turn;Group;Skates contact;Hip;Knee;Yes;None;;#DIV/0!;;;;;L82
World Cup;Montreal;2023;1;80;1500m;Men;Solo;No;Quarterfinals;2;7;Yes;Xiaojun;Lin;Man;;China;Fall;;1;End of turn;Group;Opponent fall;Hand + knee;None;Yes;Direct impact;;#DIV/0!;;;;;L82
World Cup;Montreal;2023;1;88;3000m;Women;Relay;No;Quarterfinals;2;3;No;No data;No data;Woman;;Poland;Fall;;2;Turn;Solo;Sliding;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;L90
World Cup;Montreal;2023;1;90;5000m;Men;Relay;No;Quarterfinals;2;5;Yes;No data;No data;Man;;Hungary;Fall;;2;End of turn;Solo;Stumbles;Hip;None;Yes;Direct impact;;#DIV/0!;;;;;L92
World Cup;Montreal;2023;1;12;500m;Men;Solo;No;Preliminaries;12;5;No;Dominic;Andermann;Man;;Austria;Fall;;1;End of turn;Solo;Stumbles;Knee;Shin;Yes;None;;#DIV/0!;;;;;L12
World Cup;Montreal;2023;1;19;500m;Women;Solo;No;Heats;7;5;No;Malika;Yermek;Woman;;Kazakhstan;Fall;;;;;;;;;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;26;500m;Men;Solo;No;Heats;7;5;No;Jeongmin;Lee;Man;;Korea;Fall;;1;Start;Group;Opponent contact;Knee;Butt;No;None;;#DIV/0!;;;;;L26
World Cup;Montreal;2023;1;26;500m;Men;Solo;No;Heats;7;5;No;Diane;Sellier;Man;;Poland;Fall;;2;End of turn;;;;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;40;1500m;Men;Solo;No;Quarterfinals;7;7;No;Yerkebulan;Shamukhanov;Man;;Kazakhstan;Fall;;None;Straight line;;;;;Yes;Direct impact;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;45;2000m;Mixed;Solo;No;Quarterfinals;4;4;Yes;No data;No data;No data;;Ukraine;Fall;;1;Straight line;;;;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;71;1000m;Men;Solo;No;Heats;6;5;Yes;Oleh;Handei;Man;;Ukraine;Fall;;None;Straight line;Group;Opponent contact;;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;71;1000m;Men;Solo;No;Heats;6;5;Yes;Nico;Andermann;Man;;Austria;Fall;;None;Straight line;Group;Opponent fall;Shoulder;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;81;1500m;Men;Solo;No;Quarterfinals;3;7;No;Itzhak;De Laat;Man;;The Netherlands;Fall;;None;Straight line;;;;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;1;93;5000m;Men;Relay;No;Quarterfinals;4;4;No;No data;No data;Man;;UK;Fall;;None;Straight line;;;;;Yes;;;#DIV/0!;;;;;/
World Cup;Montreal;2023;2;94;500m;Women;Solo;Yes;Quarterfinals;1;4;No;Aurelie;Leveque;Woman;;France;Fall;;2;End of turn;Solo;Stumbles;Hip;None;Yes;Indirect impact;;#DIV/0!;;;;;L1
World Cup;Montreal;2023;2;106;1500m;Women;Solo;Yes;Quarterfinals;1;5;Yes;Lisa;Eckstein;Woman;;Germany;Fall;;2;Turn;Group;Blocked/pushed;Hip;Back;Yes;Direct impact;;#DIV/0!;;;;;L14
World Cup;Montreal;2023;2;106;1500m;Women;Solo;Yes;Quarterfinals;1;5;Yes;Maja Dora;Somodi;Woman;;Hungary;Fall;;2;Turn;Group;Opponent fall;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;L14
World Cup;Montreal;2023;2;108;1500m;Women;Solo;Yes;Quarterfinals;3;5;No;Gloria;Ioriatti;Woman;;Italy;Fall;;2;Straight line;Group;Blocked/pushed;Butt;None;Yes;None;;#DIV/0!;;;;;L16
World Cup;Montreal;2023;2;113;1500m;Men;Solo;Yes;Quarterfinals;5;6;Yes;Peter;Riches;Man;;UK;Fall;;2;Turn entrance;Group;Opponent contact;Knee;Hip;Yes;None;;#DIV/0!;;;;;L21
World Cup;Montreal;2023;2;113;1500m;Men;Solo;Yes;Quarterfinals;5;6;Yes;Warre;Van Damme;Man;;Belgium;Fall;;2;Turn entrance;Group;Opponent contact;Hip;None;Yes;None;;#DIV/0!;;;;;L21
World Cup;Montreal;2023;2;121;2000m;Mixed;Solo;No;Semifinals;1;4;No;No data;No data;No data;;Germany;Fall;;1;Turn;Solo;Cone;Butt;None;Yes;None;;#DIV/0!;;;;;L32
World Cup;Montreal;2023;2;122;2000m;Mixed;Solo;No;Semifinals;2;5;No;No data;No data;No data;;Japan;Fall;;1;Start;Group;Skates contact;Shin;None;Yes;None;;#DIV/0!;;;;;L33
World Cup;Montreal;2023;2;122;2000m;Mixed;Solo;No;Semifinals;2;5;No;No data;No data;No data;;Japan;Fall;;1;Start;Group;Skates contact;Hip + elbow;None;No;None;;#DIV/0!;;;;;L34
World Cup;Montreal;2023;2;122;2000m;Mixed;Solo;No;Semifinals;2;5;No;No data;No data;No data;;France;Fall;;1;Start;Group;Opponent fall;Knee;Hip;Yes;None;;#DIV/0!;;;;;L34
World Cup;Montreal;2023;2;133;1500m;Women;Solo;No;Semifinals;3;7;Yes;Rebeka;Sziliczei-Nemet;Woman;;Hungary;Fall;;2;Turn entrance;Group;Skates contact;Hip;Flank;Yes;None;;#DIV/0!;;;;;L48
World Cup;Montreal;2023;2;133;1500m;Women;Solo;No;Semifinals;3;7;Yes;Aili;Xu;Woman;;China;Fall;;2;Turn;Group;Opponent fall;Knee;Flank;Yes;Direct impact;;#DIV/0!;;;;;L48
World Cup;Montreal;2023;2;137;500m;Women;Solo;No;Semifinals;1;5;No;Florence;Brunelle;Woman;;Canada;Fall;;None;Straight line;Solo;Skate stuck in the ice;Knee;Hip;Yes;None;;#DIV/0!;;;;;L53
World Cup;Montreal;2023;2;139;500m;Men;Solo;No;Semifinals;1;5;Yes;Maxime;Laoun;Man;;Canada;Fall;;2;End of turn;Solo;Sliding;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;L55
World Cup;Montreal;2023;2;140;500m;Men;Solo;No;Semifinals;2;5;No;Teun;Boer;Man;;The Netherlands;Fall;;2;Straight line;Group;Opponent contact;Knee;None;Yes;None;;#DIV/0!;;;;;L56
World Cup;Montreal;2023;2;147;500m;Men;Solo;No;Final B;None;4;Yes;Sungwoo;Jang;Man;;Korea;Out of track;;2;Turn;Group;Opponent contact;None;None;Yes;None;;#DIV/0!;;;;;L63
World Cup;Montreal;2023;2;148;500m;Men;Solo;No;Final A;None;5;No;Steven;Dubois;Man;;Canada;Fall;;2;Turn;Group;Opponent fall;Knee;Flank;Yes;Indirect impact;;#DIV/0!;;;;;L64
World Cup;Montreal;2023;2;148;500m;Men;Solo;No;Final A;None;5;No;Shaoang;Liu;Man;;China;Fall;;2;Turn;Group;Opponent contact;Hip + elbow;None;Yes;Indirect impact;;#DIV/0!;;;;;L64
World Cup;Montreal;2023;2;109;1500m;Men;Solo;Yes;Quarterfinals;1;7;Yes;Metehan;Atan;Man;;Turkiye;Fall;;1;Turn entrance;Group;Skates contact;Knee;None;Yes;Direct impact;;#DIV/0!;;;;;J16
World Cup;Montreal;2023;2;109;1500m;Men;Solo;Yes;Quarterfinals;1;7;Yes;Tristan;Navarro;Man;;France;Fall;;1;Turn;Group;Opponent fall;Hip + elbow;None;Yes;Direct impact;;#DIV/0!;;;;;J16
World Cup;Montreal;2023;2;115;500m;Women;Solo;Yes;Semifinals;2;4;No;Jiwon;Park;Woman;;Korea;Fall;;1;Start;Group;Skates contact;Hip;None;Yes;None;;#DIV/0!;;;;;J23
World Cup;Montreal;2023;2;118;1500m;Women;Solo;Yes;Semifinals;1;8;No;Eunice;Lee;Woman;;USA;Fall;;1;Turn;Group;Opponent contact;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;J29
World Cup;Montreal;2023;2;119;1500m;Men;Solo;Yes;Semifinals;1;7;No;Dan;Iwasa;Man;;Japan;Fall;;1;End of turn;Solo;Sliding;Hip + elbow;None;Yes;Direct impact;;#DIV/0!;;;;;J30
World Cup;Montreal;2023;2;120;1500m;Men;Solo;Yes;Semifinals;2;7;Yes;Rino;Vanhooren;Man;;Belgium;Fall;;1;Turn;Group;Opponent fall;Butt;None;Yes;None;;#DIV/0!;;;;;J31
World Cup;Montreal;2023;2;120;1500m;Men;Solo;Yes;Semifinals;2;7;Yes;Theo;Collins;Man;;UK;Fall;;1;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;;#DIV/0!;;;;;J31
World Cup;Montreal;2023;2;124;500m;Women;Solo;No;Quarterfinals;2;5;No;Xinran;Wang;Woman;;China;Fall;;1;Turn;Group;Opponent contact;Hip + elbow;None;Yes;None;;#DIV/0!;;;;;J38
World Cup;Montreal;2023;2;124;500m;Women;Solo;No;Quarterfinals;2;5;No;Whimin;Seo;Woman;;Korea;Fall;;1;Turn;Group;Opponent fall;Hip;None;Yes;None;;#DIV/0!;;;;;J38
World Cup;Montreal;2023;2;124;500m;Women;Solo;No;Quarterfinals;2;5;No;Rikki;Doak;Woman;;Canada;Fall;;1;Turn;Group;Opponent fall;Hip;None;Yes;None;;#DIV/0!;;;;;J38
World Cup;Montreal;2023;2;125;500m;Women;Solo;Yes;Quarterfinals;3;5;Yes;Ye;Wang;Woman;;China;Fall;;1;End of turn;Group;Skates contact;Flank;None;Yes;Direct impact;;#DIV/0!;;;;;J40
World Cup;Montreal;2023;2;126;500m;Women;Solo;Yes;Quarterfinals;4;5;No;Myeongbi;Jung;Woman;;Germany;Fall;;1;Turn;Solo;Sliding;Abdomen;None;Yes;Indirect impact;;#DIV/0!;;;;;J41
World Cup;Montreal;2023;2;127;500m;Men;Solo;Yes;Quarterfinals;1;5;Yes;Kay;Huisman;Man;;The Netherlands;Fall;;1;Turn;Group;Opponent contact;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;J42
World Cup;Montreal;2023;2;127;500m;Men;Solo;Yes;Quarterfinals;1;5;No;Shaolin;Liu;Man;;China;Fall;;1;Turn;Group;Opponent contact;Hip;None;Yes;Direct impact;;#DIV/0!;;;;;J42
World Cup;Montreal;2023;2;129;500m;Men;Solo;Yes;Quarterfinals;3;6;No;Quentin;Fercoq;Man;;France;Fall;;1;End of turn;Solo;Sliding;Shin;Hip + elbow;Yes;None;;#DIV/0!;;;;;J45
World Cup;Montreal;2023;2;132;1500m;Women;Solo;No;Semifinals;2;7;Yes;Li;Gong;Woman;;China;Fall;;1;Turn;Group;Opponent contact;Butt;None;Yes;None;;#DIV/0!;;;;;J48
World Cup;Montreal;2023;2;132;1500m;Women;Solo;No;Semifinals;2;7;Yes;Kristen;Santos-Griswold;Woman;;USA;Fall;;1;End of turn;Group;Opponent contact;Hip;None;Yes;None;;#DIV/0!;;;;;J48
World Cup;Montreal;2023;2;137;500m;Women;Solo;No;Semifinals;1;5;No;Florence;Brunelle;Woman;;Canada;Fall;;1;Start;Group;Skates contact;Hip;None;Yes;None;;#DIV/0!;;;;;J54
World Cup;Montreal;2023;2;137;500m;Women;Solo;No;Semifinals;1;5;No;Kexin;Fan;Woman;;China;Fall;;1;Start;Group;Skates contact;Hip;None;Yes;None;;#DIV/0!;;;;;J54
World Cup;Montreal;2023;2;137;500m;Women;Solo;No;Semifinals;1;5;No;Xandra;Velzeboer;Woman;;The Netherlands;Fall;;1;Start;Group;Opponent contact;Hip;None;Yes;Indirect impact;;#DIV/0!;;;;;J55
World Cup;Montreal;2023;2;137;500m;Women;Solo;No;Semifinals;1;5;No;Renee Marie;Steenge;Woman;;Canada;Fall;;1;End of turn;Solo;Stumbles;Butt;Elbow;Yes;Direct impact;;#DIV/0!;;;;;J56
World Cup;Montreal;2023;2;133;5000m;Men;Relay;No;Semifinals;1;4;No;No data;No data;Man;;Belgium;Fall;;2;Turn;Group;Opponent contact;Butt;None;Yes;Indirect impact;;#DIV/0!;;;;;J73
World Cup;Montreal;2023;2;112;1500m;Men;Solo;Yes;Quarterfinals;4;6;Yes;Tarik;Omeragic;Man;;Bosnia;Fall;;None;Finish line;Solo;Stumbles;Butt;None;Yes;None;;#DIV/0!;;;;;L20
World Cup;Montreal;2023;2;125;500m;Women;Solo;No;Quarterfinals;3;5;Yes;Jiyun;Park;Woman;;Korea;Fall;;None;Straight line;Group;Opponent contact;Hip + elbow;None;Yes;Direct impact;;#DIV/0!;;;;;/
World Cup;Montreal;2023;2;125;500m;Women;Solo;No;Quarterfinals;3;5;Yes;Florence;Brunelle;Woman;;Canada;Fall;;None;Straight line;Group;Opponent fall;Hip;None;No;None;;#DIV/0!;;;;;/
World Cup;Montreal;2023;2;129;500m;Men;Solo;No;Quarterfinals;3;6;No;Kazuki;Yoshinaga;Man;;Japan;Fall;;None;Straight line;Group;Blocked/pushed;Butt;None;Yes;None;;#DIV/0!;;;;;/
World Cup;Montreal;2023;2;130;500m;Men;Solo;No;Quarterfinals;4;5;No;Oleh;Handei;Man;;Ukraine;Fall;;;End of turn;Solo;Sliding;Hip;None;Yes;No data;;#DIV/0!;;;;;/
World Cup;Montreal;2023;2;131;1500m;Women;Solo;No;Semifinals;1;8;No;Claudia;Gagnon;Woman;;Canada;Fall;;None;Finish line;Group;Opponent contact;Butt;None;Yes;Direct impact;;#DIV/0!;;;;;/
